event_id,image_id,timestamp,event_type,score,severity,explanation,action_hint
evt_c04e39d2e4,img_2d74745232,2026-06-09T07:36:26,IMAGE_PROCESSED,233.55,NORMAL,"Image was received, saved, preprocessed, and registered as visual data.",Continue monitoring or pass the image to Lab 7 object detection.
evt_b10eaf016d,img_e35d0bf94d,2026-06-09T07:36:26,IMAGE_PROCESSED,233.55,NORMAL,"Image was received, saved, preprocessed, and registered as visual data.",Continue monitoring or pass the image to Lab 7 object detection.
evt_7eb5db1e9e,vid_57a5cb6ca5,2026-06-09T07:36:28,VIDEO_RECORDED,10,NORMAL,Recorded a short video clip with 10 frames.,Use the video clip for later review or image analysis.
evt_e566869fba,img_494650f8dd,2026-06-09T07:36:29,IMAGE_PROCESSED,233.55,NORMAL,"Image was received, saved, preprocessed, and registered as visual data.",Continue monitoring or pass the image to Lab 7 object detection.
evt_68a81b101c,img_494650f8dd,2026-06-09T07:36:29,MOTION_DETECTED,1162.0,WARNING,Frame difference exceeded threshold.,Review captured image and keep the event in the dashboard.
evt_d51ffddafb,img_1457d64a4a,2026-06-10T08:10:05,IMAGE_PROCESSED,233.51,NORMAL,"Image was received, saved, preprocessed, and registered as visual data.",Continue monitoring or pass the image to Lab 7 object detection.
evt_5442455025,img_dc622448e2,2026-06-10T08:10:05,IMAGE_PROCESSED,233.51,NORMAL,"Image was received, saved, preprocessed, and registered as visual data.",Continue monitoring or pass the image to Lab 7 object detection.
evt_04437e5f08,vid_1b07120879,2026-06-10T08:10:06,VIDEO_RECORDED,10,NORMAL,Recorded a short video clip with 10 frames.,Use the video clip for later review or image analysis.
evt_75ea7a1aa7,img_76c052ed63,2026-06-10T08:10:07,IMAGE_PROCESSED,233.51,NORMAL,"Image was received, saved, preprocessed, and registered as visual data.",Continue monitoring or pass the image to Lab 7 object detection.
evt_52c6860baa,img_76c052ed63,2026-06-10T08:10:07,MOTION_DETECTED,1162.0,WARNING,Frame difference exceeded threshold.,Review captured image and keep the event in the dashboard.
evt_18d89789e6,img_dcced84251,2026-06-10T08:13:06,IMAGE_PROCESSED,168.37,NORMAL,"Image was received, saved, preprocessed, and registered as visual data.",Continue monitoring or pass the image to Lab 7 object detection.
evt_09062770e1,vid_74980f7f2a,2026-06-10T08:14:01,VIDEO_RECORDED,42,NORMAL,Recorded a short video clip with 42 frames.,Use the video clip for later review or image analysis.
evt_9007211b34,img_63bf4e7b1c,2026-08-03T09:21:01,IMAGE_QUALITY_OK,157.25,NORMAL,"Brightness=157.2, Blur=148.2: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_58c6f8aea4,img_63bf4e7b1c,2026-08-03T09:21:01,NO_SIGNIFICANT_MOTION,0.0,NORMAL,Không phát hiện chuyển động đáng kể. score=0.0 < min_area=1500.,Giảm motion_threshold hoặc min_area nếu muốn nhạy hơn.,motion_score < min_area=1500
evt_7f29fb6648,img_3b5ae0b328,2026-08-03T11:14:43,IMAGE_QUALITY_OK,160.33,NORMAL,"Brightness=160.3, Blur=244.0: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_8af21c754d,img_9fe317b515,2026-08-03T11:14:48,IMAGE_QUALITY_OK,107.15,NORMAL,"Brightness=107.2, Blur=534.1: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_9c63f9bd49,vid_62cd211424,2026-08-03T11:16:14,VIDEO_RECORDED,43,NORMAL,Đã ghi video 5s với 43 frames.,Dùng video để review sau hoặc trích frame cho Lab 7.,record_video seconds=5
evt_4d6cf2585e,img_f8c6f13d38,2026-08-03T11:16:23,IMAGE_QUALITY_OK,156.73,NORMAL,"Brightness=156.7, Blur=159.6: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_bc1d9ea6af,img_f8c6f13d38,2026-08-03T11:16:23,NO_SIGNIFICANT_MOTION,0.0,NORMAL,Không phát hiện chuyển động đáng kể. score=0.0 < min_area=800.,Giảm motion_threshold hoặc min_area nếu muốn nhạy hơn.,motion_score < min_area=800
evt_fa63bcdbd8,img_680aaa10a8,2026-08-03T11:16:32,IMAGE_QUALITY_OK,168.72,NORMAL,"Brightness=168.7, Blur=268.6: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_87cda7b329,img_680aaa10a8,2026-08-03T11:16:32,MOTION_DETECTED,16476.5,WARNING,Frame diff score=16476.5 >= min_area=800. Chuyển động đáng kể.,Xem ảnh chụp và motion mask. Điều chỉnh min_area nếu bị false positive.,motion_score >= min_area=800 AND threshold=25
evt_e54b168642,img_a14bb585e9,2026-08-03T11:16:33,IMAGE_QUALITY_OK,163.54,NORMAL,"Brightness=163.5, Blur=195.6: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_7f6543440c,img_c1d7464fda,2026-08-03T11:17:10,IMAGE_QUALITY_OK,120.39,NORMAL,"Brightness=120.4, Blur=173.5: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_9275208ccd,img_a5ad7c646c,2026-08-03T11:17:11,IMAGE_QUALITY_OK,120.16,NORMAL,"Brightness=120.2, Blur=152.5: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_a45c903be3,img_7a62842fa0,2026-08-03T11:17:13,IMAGE_QUALITY_OK,120.91,NORMAL,"Brightness=120.9, Blur=168.5: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_9a1679091c,img_415b853299,2026-08-03T11:17:17,IMAGE_QUALITY_OK,121.47,NORMAL,"Brightness=121.5, Blur=217.6: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_a58f0435a1,img_ff5dca2d10,2026-08-03T11:17:19,IMAGE_QUALITY_OK,121.25,NORMAL,"Brightness=121.2, Blur=167.3: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_138ce0809c,img_7150760200,2026-08-03T11:17:20,IMAGE_QUALITY_OK,133.19,NORMAL,"Brightness=133.2, Blur=217.4: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_5ebfd9489b,img_a50cf2f522,2026-08-03T11:25:02,IMAGE_QUALITY_OK,115.69,NORMAL,"Brightness=115.7, Blur=453.2: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_972edcdde6,img_d44f3aa137,2026-08-03T11:25:12,IMAGE_QUALITY_OK,126.4,NORMAL,"Brightness=126.4, Blur=720.8: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_c0601c807e,img_06b4410dbd,2026-08-03T11:25:34,BLURRY_IMAGE,104.02,WARNING,"Blur score=79.9 < 80: ảnh mờ, camera có thể bị rung.",Kiểm tra camera bị rung hoặc lấy nét sai.,blur_score < 80
evt_48dff3858a,img_d3fced0332,2026-08-03T11:25:56,IMAGE_QUALITY_OK,116.01,NORMAL,"Brightness=116.0, Blur=523.2: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_913b228f40,img_a2b5b0d6c0,2026-08-03T11:28:09,IMAGE_QUALITY_OK,113.09,NORMAL,"Brightness=113.1, Blur=211.7: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_d4a62a677e,img_5db3dcf5b5,2026-08-03T11:28:39,IMAGE_QUALITY_OK,116.07,NORMAL,"Brightness=116.1, Blur=311.1: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_69422a6814,img_25b8e02f8e,2026-08-03T11:28:44,IMAGE_QUALITY_OK,106.66,NORMAL,"Brightness=106.7, Blur=499.2: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_e44e186cd1,img_e17d6a0f9d,2026-08-03T11:29:14,IMAGE_QUALITY_OK,145.31,NORMAL,"Brightness=145.3, Blur=332.7: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_86c27644ee,img_b841c326df,2026-08-03T11:29:15,IMAGE_QUALITY_OK,140.52,NORMAL,"Brightness=140.5, Blur=325.6: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_9ac2318eda,img_6fadfe2c54,2026-08-03T11:29:25,IMAGE_QUALITY_OK,112.04,NORMAL,"Brightness=112.0, Blur=234.2: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_55ab1136d4,img_62f05c7d45,2026-08-03T11:30:00,IMAGE_QUALITY_OK,133.49,NORMAL,"Brightness=133.5, Blur=263.9: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_1a144ead72,img_7d9ff6f228,2026-08-03T11:30:12,IMAGE_QUALITY_OK,120.54,NORMAL,"Brightness=120.5, Blur=203.2: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_a2f81f943d,img_670309894f,2026-08-03T11:30:25,IMAGE_QUALITY_OK,124.33,NORMAL,"Brightness=124.3, Blur=218.6: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_5274303f15,img_35b532fee8,2026-08-03T11:30:42,IMAGE_QUALITY_OK,121.24,NORMAL,"Brightness=121.2, Blur=159.9: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_9b2c7b7720,img_f8518559a6,2026-08-03T11:31:08,BLURRY_IMAGE,91.63,WARNING,"Blur score=36.2 < 80: ảnh mờ, camera có thể bị rung.",Kiểm tra camera bị rung hoặc lấy nét sai.,blur_score < 80
evt_aff416e5fe,img_563759a069,2026-08-03T11:31:09,IMAGE_QUALITY_OK,135.33,NORMAL,"Brightness=135.3, Blur=105.1: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_cd1775b83c,img_190b648846,2026-08-03T11:31:11,BLURRY_IMAGE,115.4,WARNING,"Blur score=54.8 < 80: ảnh mờ, camera có thể bị rung.",Kiểm tra camera bị rung hoặc lấy nét sai.,blur_score < 80
evt_c85198b847,img_5edec4a902,2026-08-03T11:31:26,BLURRY_IMAGE,147.12,WARNING,"Blur score=5.0 < 80: ảnh mờ, camera có thể bị rung.",Kiểm tra camera bị rung hoặc lấy nét sai.,blur_score < 80
evt_8970fe2705,img_5edec4a902,2026-08-03T11:31:26,NO_SIGNIFICANT_MOTION,0.0,NORMAL,Không phát hiện chuyển động đáng kể. score=0.0 < min_area=500.,Giảm motion_threshold hoặc min_area nếu muốn nhạy hơn.,motion_score < min_area=500
evt_bf21b1842f,img_a059e23237,2026-08-03T11:31:30,BLURRY_IMAGE,147.12,WARNING,"Blur score=5.0 < 80: ảnh mờ, camera có thể bị rung.",Kiểm tra camera bị rung hoặc lấy nét sai.,blur_score < 80
evt_ae7ee00d9a,img_a059e23237,2026-08-03T11:31:30,NO_SIGNIFICANT_MOTION,0.0,NORMAL,Không phát hiện chuyển động đáng kể. score=0.0 < min_area=800.,Giảm motion_threshold hoặc min_area nếu muốn nhạy hơn.,motion_score < min_area=800
evt_35947562ab,img_4c142c8177,2026-08-03T11:31:34,IMAGE_QUALITY_OK,160.86,NORMAL,"Brightness=160.9, Blur=293.4: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_efecaa41b9,img_4c142c8177,2026-08-03T11:31:34,MOTION_DETECTED,12965.0,WARNING,Frame diff score=12965.0 >= min_area=1500. Chuyển động đáng kể.,Xem ảnh chụp và motion mask. Điều chỉnh min_area nếu bị false positive.,motion_score >= min_area=1500 AND threshold=40
evt_b6720552c8,img_07768cbab1,2026-08-03T11:32:55,IMAGE_QUALITY_OK,147.03,NORMAL,"Brightness=147.0, Blur=316.6: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_f26967b26b,img_4360512011,2026-08-03T11:32:56,IMAGE_QUALITY_OK,141.95,NORMAL,"Brightness=141.9, Blur=499.2: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_02a22aa928,img_76cb6d391a,2026-08-03T11:32:58,IMAGE_QUALITY_OK,134.96,NORMAL,"Brightness=135.0, Blur=281.7: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_50974dd5b7,img_27b4b87560,2026-08-03T11:33:04,IMAGE_QUALITY_OK,130.5,NORMAL,"Brightness=130.5, Blur=253.2: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_4252eaf8e2,img_27b4b87560,2026-08-03T11:33:04,MOTION_DETECTED,12415.0,WARNING,Frame diff score=12415.0 >= min_area=500. Chuyển động đáng kể.,Xem ảnh chụp và motion mask. Điều chỉnh min_area nếu bị false positive.,motion_score >= min_area=500 AND threshold=15
evt_fd7cfef9ce,img_079a972710,2026-08-03T11:33:08,IMAGE_QUALITY_OK,112.73,NORMAL,"Brightness=112.7, Blur=132.9: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_2449ba7207,img_079a972710,2026-08-03T11:33:08,MOTION_DETECTED,24514.5,WARNING,Frame diff score=24514.5 >= min_area=800. Chuyển động đáng kể.,Xem ảnh chụp và motion mask. Điều chỉnh min_area nếu bị false positive.,motion_score >= min_area=800 AND threshold=25
evt_2f4209514d,img_3a7f0d8532,2026-08-03T11:33:12,IMAGE_QUALITY_OK,118.91,NORMAL,"Brightness=118.9, Blur=184.7: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_4679b0b082,img_3a7f0d8532,2026-08-03T11:33:12,MOTION_SUPPRESSED_COOLDOWN,22666.0,NORMAL,Chuyển động phát hiện nhưng cooldown 5.0s chưa hết.,Cooldown còn 1.0s.,motion_score=22666.0 >= min_area=1500 nhưng cooldown active
evt_029d2b26a8,img_2c5e6866ec,2026-08-03T11:33:14,IMAGE_QUALITY_OK,113.81,NORMAL,"Brightness=113.8, Blur=392.8: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_cee246a994,img_2200fbe4a7,2026-08-03T11:33:16,IMAGE_QUALITY_OK,111.06,NORMAL,"Brightness=111.1, Blur=433.8: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_d2c7bf68a7,img_4fc6234186,2026-08-03T11:33:17,IMAGE_QUALITY_OK,112.87,NORMAL,"Brightness=112.9, Blur=415.9: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_41a0dc6d23,img_81077dc3dc,2026-08-03T11:37:54,IMAGE_QUALITY_OK,109.5,NORMAL,"Brightness=109.5, Blur=155.5: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_b9f129ef56,img_0bab8439e6,2026-08-03T15:08:06,IMAGE_QUALITY_OK,155.41,NORMAL,"Brightness=155.4, Blur=141.3: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_57ee6b7250,img_b48c5938d0,2026-08-03T15:08:06,IMAGE_QUALITY_OK,155.57,NORMAL,"Brightness=155.6, Blur=133.0: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_40c870e527,img_69a8e0c9b1,2026-08-03T15:08:06,BLURRY_IMAGE,156.3,WARNING,"Blur score=2.0 < 80: ảnh mờ, camera có thể bị rung.",Kiểm tra camera bị rung hoặc lấy nét sai.,blur_score < 80
evt_afff517c57,img_e13729cab4,2026-08-03T15:08:06,IMAGE_QUALITY_OK,156.73,NORMAL,"Brightness=156.7, Blur=159.6: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_5a8e3ee287,img_fe7943decb,2026-08-03T15:08:06,IMAGE_QUALITY_OK,157.82,NORMAL,"Brightness=157.8, Blur=160.9: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_a93578a2a7,img_b277626a9b,2026-08-03T15:08:06,IMAGE_QUALITY_OK,155.39,NORMAL,"Brightness=155.4, Blur=159.9: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_ea37638e42,img_18dce61f79,2026-08-03T15:08:06,IMAGE_QUALITY_OK,157.53,NORMAL,"Brightness=157.5, Blur=153.8: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_cf9a0d09c0,img_86dad05976,2026-08-03T15:08:06,IMAGE_QUALITY_OK,157.67,NORMAL,"Brightness=157.7, Blur=161.7: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_b4da6e6539,img_ab125c7fa5,2026-08-03T15:08:06,IMAGE_QUALITY_OK,156.5,NORMAL,"Brightness=156.5, Blur=154.1: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_04c4903995,vid_22098b357c,2026-08-03T15:08:07,VIDEO_RECORDED,10,NORMAL,Đã ghi video 1s với 10 frames.,Dùng video để review sau hoặc trích frame cho Lab 7.,record_video seconds=1
evt_1ab6a57fad,img_c6b3e79302,2026-08-03T15:08:08,IMAGE_QUALITY_OK,157.25,NORMAL,"Brightness=157.2, Blur=148.2: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_3acba3b43b,img_c6b3e79302,2026-08-03T15:08:08,NO_SIGNIFICANT_MOTION,0.0,NORMAL,Không phát hiện chuyển động đáng kể. score=0.0 < min_area=500.,Giảm motion_threshold hoặc min_area nếu muốn nhạy hơn.,motion_score < min_area=500
evt_10725ef0ef,img_ae00977625,2026-08-03T15:08:09,IMAGE_QUALITY_OK,157.25,NORMAL,"Brightness=157.2, Blur=148.2: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_5ebb20b31a,img_ae00977625,2026-08-03T15:08:09,NO_SIGNIFICANT_MOTION,0.0,NORMAL,Không phát hiện chuyển động đáng kể. score=0.0 < min_area=800.,Giảm motion_threshold hoặc min_area nếu muốn nhạy hơn.,motion_score < min_area=800
evt_564838ea7f,img_5385824594,2026-08-03T15:08:10,IMAGE_QUALITY_OK,157.25,NORMAL,"Brightness=157.2, Blur=148.2: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_ec1064befa,img_5385824594,2026-08-03T15:08:10,NO_SIGNIFICANT_MOTION,0.0,NORMAL,Không phát hiện chuyển động đáng kể. score=0.0 < min_area=1500.,Giảm motion_threshold hoặc min_area nếu muốn nhạy hơn.,motion_score < min_area=1500
evt_911240fd3e,img_8a2a4909c8,2026-08-03T15:08:36,IMAGE_QUALITY_OK,155.41,NORMAL,"Brightness=155.4, Blur=141.3: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_e4b45dad15,img_6bec019c33,2026-08-03T15:08:36,IMAGE_QUALITY_OK,155.57,NORMAL,"Brightness=155.6, Blur=133.0: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_7aae9559ed,img_8ac97a9ca0,2026-08-03T15:08:36,BLURRY_IMAGE,156.3,WARNING,"Blur score=2.0 < 80: ảnh mờ, camera có thể bị rung.",Kiểm tra camera bị rung hoặc lấy nét sai.,blur_score < 80
evt_1ee3b74b66,img_2e2dd2b27d,2026-08-03T15:08:36,IMAGE_QUALITY_OK,156.73,NORMAL,"Brightness=156.7, Blur=159.6: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_2bb944443c,img_1ce7f94ba1,2026-08-03T15:08:36,IMAGE_QUALITY_OK,157.82,NORMAL,"Brightness=157.8, Blur=160.9: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_09e018d8a6,img_cedcd4ce46,2026-08-03T15:08:36,IMAGE_QUALITY_OK,155.39,NORMAL,"Brightness=155.4, Blur=159.9: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_124679c096,img_c5e0ded91c,2026-08-03T15:08:36,IMAGE_QUALITY_OK,157.53,NORMAL,"Brightness=157.5, Blur=153.8: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_718b8e1794,img_d2d19d7cff,2026-08-03T15:08:36,IMAGE_QUALITY_OK,157.67,NORMAL,"Brightness=157.7, Blur=161.7: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_eed4ce5eb0,img_d057391fb7,2026-08-03T15:08:36,IMAGE_QUALITY_OK,156.5,NORMAL,"Brightness=156.5, Blur=154.1: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_5bb6edb608,vid_e3ab0a049b,2026-08-03T15:08:37,VIDEO_RECORDED,10,NORMAL,Đã ghi video 1s với 10 frames.,Dùng video để review sau hoặc trích frame cho Lab 7.,record_video seconds=1
evt_3007231acc,img_36b26359e4,2026-08-03T15:08:38,IMAGE_QUALITY_OK,157.35,NORMAL,"Brightness=157.3, Blur=148.1: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_72495d286d,img_36b26359e4,2026-08-03T15:08:38,NO_SIGNIFICANT_MOTION,0.0,NORMAL,Không phát hiện chuyển động đáng kể. score=0.0 < min_area=500.,Giảm motion_threshold hoặc min_area nếu muốn nhạy hơn.,motion_score < min_area=500
evt_38bdd26838,img_3655bedce1,2026-08-03T15:08:39,IMAGE_QUALITY_OK,157.25,NORMAL,"Brightness=157.2, Blur=148.2: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_779b8a6b67,img_3655bedce1,2026-08-03T15:08:39,NO_SIGNIFICANT_MOTION,0.0,NORMAL,Không phát hiện chuyển động đáng kể. score=0.0 < min_area=800.,Giảm motion_threshold hoặc min_area nếu muốn nhạy hơn.,motion_score < min_area=800
evt_163c4eb312,img_a2c1b4b551,2026-08-03T15:08:40,IMAGE_QUALITY_OK,157.25,NORMAL,"Brightness=157.2, Blur=148.2: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_e2ca413d6e,img_a2c1b4b551,2026-08-03T15:08:40,NO_SIGNIFICANT_MOTION,0.0,NORMAL,Không phát hiện chuyển động đáng kể. score=0.0 < min_area=1500.,Giảm motion_threshold hoặc min_area nếu muốn nhạy hơn.,motion_score < min_area=1500
evt_d67100d05a,img_504833a61c,2026-08-03T15:12:06,IMAGE_QUALITY_OK,155.41,NORMAL,"Brightness=155.4, Blur=141.3: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_b21e3189c2,img_a9d850e23a,2026-08-03T15:12:06,IMAGE_QUALITY_OK,155.57,NORMAL,"Brightness=155.6, Blur=133.0: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_54e6b09d20,img_e5e3434f6f,2026-08-03T15:12:06,BLURRY_IMAGE,156.3,WARNING,"Blur score=2.0 < 80: ảnh mờ, camera có thể bị rung.",Kiểm tra camera bị rung hoặc lấy nét sai.,blur_score < 80
evt_d94ecef363,img_4304fa85e7,2026-08-03T15:12:06,IMAGE_QUALITY_OK,156.73,NORMAL,"Brightness=156.7, Blur=159.6: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_b9c7bbab25,img_e46d2df180,2026-08-03T15:12:06,IMAGE_QUALITY_OK,157.82,NORMAL,"Brightness=157.8, Blur=160.9: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_a6af37fb3e,img_3fb9708fe9,2026-08-03T15:12:06,IMAGE_QUALITY_OK,155.39,NORMAL,"Brightness=155.4, Blur=159.9: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
evt_fc765bb0b9,img_3eb87522a4,2026-08-03T15:12:06,IMAGE_QUALITY_OK,157.53,NORMAL,"Brightness=157.5, Blur=153.8: chất lượng ảnh tốt.",Tiếp tục pipeline hoặc gửi ảnh sang Lab 7 object detection.,brightness 60-220 AND blur_score >= 80
